Sample,Simulation,Landmark,Type,Success,Error,Misalign,Dice,X,Y,Z
2,216,2,Affine,TRUE,2.23878,3.31380374925,0.788506,1.6446759,-2.38585,1.6075
2,216,2,BSpline,TRUE,1.93612,3.31380374925,0.788506,1.6446759,-2.38585,1.6075
2,216,2,Rigid,TRUE,0.86196,3.31380374925,0.788506,1.6446759,-2.38585,1.6075
2,216,3,Affine,TRUE,2.35397,3.31380374925,0.788506,1.6446759,-2.38585,1.6075
2,216,3,BSpline,TRUE,0.978878,3.31380374925,0.788506,1.6446759,-2.38585,1.6075
2,216,3,Rigid,TRUE,1.51457,3.31380374925,0.788506,1.6446759,-2.38585,1.6075
2,217,1,Affine,TRUE,2.04518,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,1,BSpline,TRUE,2.36884,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,1,Rigid,TRUE,2.24392,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,2,Affine,TRUE,2.21599,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,2,BSpline,TRUE,2.26355,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,2,Rigid,TRUE,0.753924,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,3,Affine,TRUE,2.36878,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,3,BSpline,TRUE,1.35238,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,217,3,Rigid,TRUE,1.65638,2.05864845711,0.788542,1.9224059,-0.19784,-0.7094
2,218,1,Affine,TRUE,2.12933,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,1,BSpline,TRUE,2.19464,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,1,Rigid,TRUE,2.4981,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,2,Affine,TRUE,2.31027,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,2,BSpline,TRUE,2.25324,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,2,Rigid,TRUE,0.799225,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,3,Affine,TRUE,2.48275,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,3,BSpline,TRUE,1.77642,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,218,3,Rigid,TRUE,1.25548,8.55148053143,0.789072,2.5985959,-4.408648,-6.8512
2,219,1,Affine,FALSE,8.0704,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,1,BSpline,FALSE,9.51547,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,1,Rigid,FALSE,9.56641,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,2,Affine,FALSE,7.7274,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,2,BSpline,FALSE,9.06991,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,2,Rigid,FALSE,9.06184,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,3,Affine,FALSE,7.1187,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,3,BSpline,FALSE,8.40497,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,219,3,Rigid,FALSE,8.33267,6.1733023657,0.723465,1.4739159,4.09591,-4.3773
2,220,1,Affine,TRUE,1.60905,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,1,BSpline,TRUE,2.41147,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,1,Rigid,TRUE,2.35731,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,2,Affine,TRUE,2.16343,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,2,BSpline,TRUE,2.31127,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,2,Rigid,TRUE,0.738136,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,3,Affine,TRUE,2.52789,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,3,BSpline,TRUE,1.75524,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,220,3,Rigid,TRUE,0.915721,1.0496056381,0.782693,-0.7632281,-0.61273,0.3791
2,221,1,Affine,TRUE,2.37731,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,1,BSpline,TRUE,2.27367,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,1,Rigid,TRUE,2.43281,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,2,Affine,TRUE,2.37962,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,2,BSpline,TRUE,2.29997,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,2,Rigid,TRUE,0.409447,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,3,Affine,TRUE,2.64743,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,3,BSpline,TRUE,1.9821,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,221,3,Rigid,TRUE,1.19475,4.43953689457,0.78995,-4.1542541,0.07247,-1.5641
2,222,1,Affine,TRUE,2.10971,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,1,BSpline,TRUE,2.313,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,1,Rigid,TRUE,2.50942,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,2,Affine,TRUE,2.28474,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,2,BSpline,TRUE,2.35665,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,2,Rigid,TRUE,0.612566,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,3,Affine,TRUE,2.44709,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,3,BSpline,TRUE,2.24081,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,222,3,Rigid,TRUE,0.951724,1.61208629893,0.788933,0.7104799,-0.41163,-1.3873
2,223,1,Affine,TRUE,2.49901,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,1,BSpline,TRUE,2.22405,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,1,Rigid,TRUE,2.48753,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,2,Affine,TRUE,2.96837,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,2,BSpline,TRUE,2.24743,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,2,Rigid,TRUE,0.852984,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,3,Affine,TRUE,2.89639,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,3,BSpline,TRUE,1.80331,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,223,3,Rigid,TRUE,1.18742,3.30330779411,0.791973,0.7567739,1.63337,-2.7697
2,224,1,Affine,TRUE,1.82018,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,1,BSpline,TRUE,2.42177,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,1,Rigid,TRUE,2.38646,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,2,Affine,TRUE,2.09011,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,2,BSpline,TRUE,2.34907,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,2,Rigid,TRUE,0.752877,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,3,Affine,TRUE,2.47888,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,3,BSpline,TRUE,2.17685,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,224,3,Rigid,TRUE,0.995204,4.45407494407,0.784736,-1.5151341,-0.75142,4.1205
2,225,1,Affine,FALSE,11.3198,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,1,BSpline,FALSE,12.4712,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,1,Rigid,FALSE,11.6211,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,2,Affine,FALSE,11.1958,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,2,BSpline,FALSE,11.2997,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,2,Rigid,FALSE,8.69659,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,3,Affine,FALSE,11.3192,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,3,BSpline,FALSE,11.9262,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,225,3,Rigid,FALSE,10.8291,8.24261658966,0.622687,-2.5466741,5.45625,-5.6289
2,226,1,Affine,TRUE,2.28637,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,1,BSpline,TRUE,2.36309,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,1,Rigid,TRUE,2.19632,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,2,Affine,TRUE,2.33287,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,2,BSpline,TRUE,2.28236,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,2,Rigid,TRUE,0.508754,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,3,Affine,TRUE,2.71154,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,3,BSpline,TRUE,2.06385,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,226,3,Rigid,TRUE,1.00762,7.5723458631,0.788306,3.2624559,0.54797,6.8115
2,227,1,Affine,TRUE,2.05848,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,1,BSpline,TRUE,2.42828,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,1,Rigid,TRUE,2.4284,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,2,Affine,TRUE,2.20006,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,2,BSpline,TRUE,2.42546,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,2,Rigid,TRUE,0.767829,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,3,Affine,TRUE,2.3625,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,3,BSpline,TRUE,1.55638,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,227,3,Rigid,TRUE,1.39474,4.93397272152,0.788682,1.7544959,2.54956,-3.8426
2,228,1,Affine,TRUE,2.13469,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,1,BSpline,TRUE,2.38924,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,1,Rigid,TRUE,2.17277,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,2,Affine,TRUE,2.3045,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,2,BSpline,TRUE,2.54282,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,2,Rigid,TRUE,0.322966,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,3,Affine,TRUE,2.39885,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,3,BSpline,TRUE,1.57731,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,228,3,Rigid,TRUE,1.22601,1.1002786097,0.790269,0.0212389,1.01641,-0.4208
2,229,1,Affine,FALSE,10.7462,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,1,BSpline,FALSE,10.7866,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,1,Rigid,FALSE,9.37687,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,2,Affine,FALSE,10.7349,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,2,BSpline,FALSE,11.83,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,2,Rigid,FALSE,11.3125,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,3,Affine,FALSE,9.76546,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,3,BSpline,FALSE,9.97845,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,229,3,Rigid,FALSE,9.55089,6.41149049065,0.636262,3.7463359,3.97019,-3.363
2,230,1,Affine,FALSE,5.6444,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,1,BSpline,FALSE,5.72676,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,1,Rigid,FALSE,35.2423,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,2,Affine,FALSE,4.78456,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,2,BSpline,FALSE,4.74838,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,2,Rigid,FALSE,29.599,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,3,Affine,FALSE,5.59433,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,3,BSpline,FALSE,5.2653,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,230,3,Rigid,FALSE,19.5089,7.37816473935,0.658329,2.3094559,1.01913,6.9329
2,231,1,Affine,FALSE,5.23084,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,1,BSpline,FALSE,5.17362,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,1,Rigid,FALSE,1.42274,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,2,Affine,FALSE,4.27427,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,2,BSpline,FALSE,4.21603,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,2,Rigid,FALSE,1.12309,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,3,Affine,FALSE,4.16502,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,3,BSpline,FALSE,4.35122,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,231,3,Rigid,FALSE,2.94901,5.25043098019,0.737756,3.8319759,3.50264,0.7839
2,232,1,Affine,TRUE,1.77738,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,1,BSpline,TRUE,2.33341,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,1,Rigid,TRUE,2.48434,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,2,Affine,TRUE,2.37513,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,2,BSpline,TRUE,2.31955,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,2,Rigid,TRUE,0.847317,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,3,Affine,TRUE,2.97689,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,3,BSpline,TRUE,1.93581,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,232,3,Rigid,TRUE,1.3114,6.41732880221,0.78029,-5.5920541,-2.57422,1.8123
2,233,1,Affine,TRUE,2.60866,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,1,BSpline,TRUE,2.26149,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,1,Rigid,TRUE,2.13991,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,2,Affine,TRUE,2.73805,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,2,BSpline,TRUE,1.95326,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,2,Rigid,TRUE,0.899558,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,3,Affine,TRUE,2.94475,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,3,BSpline,TRUE,1.03389,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,233,3,Rigid,TRUE,1.55629,3.15632426168,0.791214,-2.3340441,-0.26479,-2.1082
2,234,1,Affine,TRUE,2.11443,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,1,BSpline,TRUE,2.34792,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,1,Rigid,TRUE,2.30879,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,2,Affine,TRUE,2.28952,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,2,BSpline,TRUE,2.33381,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,2,Rigid,TRUE,0.806508,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,3,Affine,TRUE,2.45015,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,3,BSpline,TRUE,2.05039,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,234,3,Rigid,TRUE,1.09232,1.37026783152,0.788951,0.2830469,1.23935,-0.5114
2,235,1,Affine,TRUE,2.06598,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,1,BSpline,TRUE,2.27182,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,1,Rigid,TRUE,2.1813,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,2,Affine,TRUE,2.20951,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,2,BSpline,TRUE,1.92675,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,2,Rigid,TRUE,0.712603,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,3,Affine,TRUE,2.37298,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,3,BSpline,TRUE,1.14562,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,235,3,Rigid,TRUE,1.3454,5.91389187004,0.788472,3.9362759,-2.91364,-3.3152
2,236,1,Affine,TRUE,2.12168,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,1,BSpline,TRUE,2.40306,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,1,Rigid,TRUE,2.10948,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,2,Affine,TRUE,2.30027,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,2,BSpline,TRUE,2.48451,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,2,Rigid,TRUE,0.636707,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,3,Affine,TRUE,2.4696,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,3,BSpline,TRUE,1.73273,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,236,3,Rigid,TRUE,1.21396,1.76686537961,0.78893,0.1315637,-0.20665,-1.7498
2,237,1,Affine,TRUE,1.87894,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,1,BSpline,TRUE,2.34992,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,1,Rigid,TRUE,2.31755,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,2,Affine,TRUE,2.46981,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,2,BSpline,TRUE,2.28465,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,2,Rigid,TRUE,0.622084,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,3,Affine,TRUE,2.91565,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,3,BSpline,TRUE,2.08296,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,237,3,Rigid,TRUE,1.22617,9.87942850881,0.781273,1.9767459,-5.03724,8.2657
2,238,1,Affine,TRUE,2.40548,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,1,BSpline,TRUE,2.33332,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,1,Rigid,TRUE,2.41183,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,2,Affine,TRUE,2.49184,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,2,BSpline,TRUE,2.3256,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,2,Rigid,TRUE,0.731721,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,3,Affine,TRUE,2.70622,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,3,BSpline,TRUE,1.42017,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,238,3,Rigid,TRUE,1.40082,1.41079933361,0.791142,0.6645009,-0.79244,-0.9596
2,239,1,Affine,TRUE,2.12,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,1,BSpline,TRUE,2.3461,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,1,Rigid,TRUE,2.36051,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,2,Affine,TRUE,2.30049,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,2,BSpline,TRUE,1.89736,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,2,Rigid,TRUE,0.78673,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,3,Affine,TRUE,2.4707,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,3,BSpline,TRUE,0.949104,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,239,3,Rigid,TRUE,1.39264,4.59645847927,0.788975,-0.1565161,-2.28061,-3.9877
2,240,1,Affine,FALSE,5.641,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,1,BSpline,FALSE,5.56957,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,1,Rigid,FALSE,1.19451,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,2,Affine,FALSE,5.41258,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,2,BSpline,FALSE,5.45275,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,2,Rigid,FALSE,1.68411,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,3,Affine,FALSE,6.97401,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,3,BSpline,FALSE,7.27438,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,240,3,Rigid,FALSE,3.31192,4.84773100214,0.697023,-4.1896741,2.13407,1.1802
2,241,1,Affine,FALSE,7.00019,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,1,BSpline,FALSE,8.53116,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,1,Rigid,FALSE,8.94623,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,2,Affine,FALSE,7.1801,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,2,BSpline,FALSE,7.60431,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,2,Rigid,FALSE,7.58083,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,3,Affine,FALSE,6.95284,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,3,BSpline,FALSE,7.01973,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,241,3,Rigid,FALSE,5.74445,5.63926593802,0.71894,-1.5938641,4.18348,-3.4292
2,242,1,Affine,FALSE,8.68802,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,1,BSpline,FALSE,6.63703,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,1,Rigid,FALSE,6.49066,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,2,Affine,FALSE,9.55172,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,2,BSpline,FALSE,7.74693,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,2,Rigid,FALSE,7.66768,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,3,Affine,FALSE,7.87923,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,3,BSpline,FALSE,5.42434,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,242,3,Rigid,FALSE,5.3447,9.61004080681,0.489161,4.3363759,-8.32082,-2.0767
2,243,1,Affine,TRUE,2.3063,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,1,BSpline,TRUE,2.30328,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,1,Rigid,TRUE,2.4459,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,2,Affine,TRUE,2.33248,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,2,BSpline,TRUE,2.30593,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,2,Rigid,TRUE,0.712855,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,3,Affine,TRUE,2.58179,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,3,BSpline,TRUE,2.18718,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,243,3,Rigid,TRUE,1.06224,4.40395957079,0.790129,-0.5557811,-4.365002,-0.1809
2,244,1,Affine,TRUE,2.24359,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,1,BSpline,TRUE,2.17792,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,1,Rigid,TRUE,2.39356,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,2,Affine,TRUE,2.30526,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,2,BSpline,TRUE,2.10294,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,2,Rigid,TRUE,0.569838,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,3,Affine,TRUE,2.57908,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,3,BSpline,TRUE,1.69228,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,244,3,Rigid,TRUE,1.21819,0.443275367122,0.79048,-0.0267791,-0.30547,-0.3201
2,245,1,Affine,TRUE,2.05626,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,1,BSpline,TRUE,2.29947,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,1,Rigid,TRUE,2.35432,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,2,Affine,TRUE,2.19816,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,2,BSpline,TRUE,2.21935,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,2,Rigid,TRUE,0.864109,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,3,Affine,TRUE,2.36218,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,3,BSpline,TRUE,1.89272,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,245,3,Rigid,TRUE,1.48952,4.14233200124,0.788687,3.0618359,-0.1618,-2.7853
2,246,1,Affine,TRUE,2.25863,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,1,BSpline,TRUE,2.23367,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,1,Rigid,TRUE,2.46155,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,2,Affine,TRUE,2.28937,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,2,BSpline,TRUE,2.17955,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,2,Rigid,TRUE,0.602705,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,3,Affine,TRUE,2.56633,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,3,BSpline,TRUE,1.84386,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,246,3,Rigid,TRUE,1.192,1.53339373938,0.790313,1.5118559,-0.07524,-0.2448
2,247,1,Affine,FALSE,9.96749,9.27355890637,0.66548,-2.0285241,2.95266,-8.5537
